Drug_ID,Protein_ID,KIBA_affinity
CHEMBL1968127,P22607,3.299999496
CHEMBL253292,P09619,3.146128036
CHEMBL404367,Q13188,3.799999763
CHEMBL565612,P49840,2.200001865
CHEMBL1983884,P49840,4.899999981
CHEMBL101253,Q8IW41,3.599999563
CHEMBL379218,O95835,3.041392685
CHEMBL1834657,P31749,4.0
CHEMBL2007375,Q04771,3.599999814
CHEMBL1971801,P04629,3.400000617
CHEMBL1969372,Q13188,3.899999872
CHEMBL1972583,P35968,5.0
CHEMBL312651,Q04759,4.397940009
CHEMBL1984586,Q9H2G2,3.100001583
CHEMBL2000114,Q9BZL6,3.500000321
CHEMBL2007097,Q9Y463,3.899999872
CHEMBL24828,Q9Y463,3.550000791
CHEMBL451401,Q5S007,4.199999947
CHEMBL574738,Q9NQU5,4.0
CHEMBL1985095,Q14680,3.199999125
CHEMBL300138,P11309,2.301029996
CHEMBL215652,Q13131,4.0
CHEMBL451401,O14965,4.500000047
CHEMBL1230020,Q9UQB9,3.397940009
CHEMBL220057,Q16620,3.0
CHEMBL2001539,P51817,1.700011062
CHEMBL2002346,P11362,2.900000965
CHEMBL2002446,P53667,3.899999872
CHEMBL608154,Q9H2K8,4.0
CHEMBL1974702,P29597,3.299999496
CHEMBL2004872,P35968,3.899999872
CHEMBL553,P54646,4.0
CHEMBL565612,P00519,3.307754384
CHEMBL1969843,P53350,3.899999872
CHEMBL394790,Q9H2G2,3.199999125
CHEMBL372657,P28482,4.0
CHEMBL2003271,Q9HBY8,4.0
CHEMBL1992937,Q13237,3.199999125
CHEMBL1240703,P24723,4.0
CHEMBL445813,O96017,4.0
CHEMBL1738758,P23458,4.0
CHEMBL576982,Q9Y243,4.0
CHEMBL117697,P43405,3.199999125
CHEMBL1964937,P29317,3.500000321
CHEMBL1999428,P06213,3.699999798
CHEMBL31965,P37173,2.903089987
CHEMBL1241484,P00519,0.740362689
CHEMBL1288582,O14757,3.773786445
CHEMBL1241680,P08631,3.0
CHEMBL1992306,P06241,2.400002346
CHEMBL223460,Q96GD4,3.899999881
CHEMBL1981079,Q9H3Y6,3.199999125
CHEMBL1974664,Q86V86,3.899999872
CHEMBL1996500,Q05655,3.899999872
CHEMBL210887,O75676,3.199999125
CHEMBL1242656,P48736,2.451786436
CHEMBL213505,Q06187,3.100001583
CHEMBL558752,Q96SB4,4.0
CHEMBL1964413,Q05397,3.199999125
CHEMBL119385,Q16539,0.864720833
CHEMBL274064,P45984,3.400000617
CHEMBL103667,P24941,4.004040231
CHEMBL2006933,P04626,3.199999125
CHEMBL1994040,Q9UM73,3.100001583
CHEMBL1971649,P51957,3.799999763
CHEMBL1976090,O00418,3.599999814
CHEMBL494089,P50750,4.0
CHEMBL464351,Q05397,5.0
CHEMBL207718,O43741,4.0
CHEMBL1461728,Q13153,4.0
CHEMBL525191,Q5VT25,4.0
CHEMBL1979176,P42679,3.299999496
CHEMBL2007296,P68400,3.799999763
CHEMBL296468,O00238,4.0
CHEMBL1997025,O96013,3.699999798
CHEMBL1996500,Q5S007,3.400000617
CHEMBL1974702,Q9HBY8,4.0
CHEMBL338967,Q05513,5.301029996
CHEMBL572881,P32298,4.0
CHEMBL1242752,P42338,2.691965103
CHEMBL1240703,Q15303,4.0
CHEMBL223360,Q9Y2H1,4.0
CHEMBL249282,P35916,3.799999763
CHEMBL1977135,O00418,3.599999814
CHEMBL1970006,Q9NWZ3,4.0
CHEMBL1991434,O15530,3.599999814
CHEMBL1997023,P51617,3.899999872
CHEMBL1992323,P22607,3.299999496
CHEMBL572881,P06239,2.556302501
CHEMBL1721885,P31749,4.0
CHEMBL1971223,Q16539,2.650002742
CHEMBL1988805,P36507,3.599999814
CHEMBL1682540,P45984,3.599999814
CHEMBL2006778,Q08881,3.100001583
CHEMBL1978200,P29317,2.900000965
CHEMBL1996931,P08581,3.500000321
CHEMBL1908394,Q8N568,4.0
CHEMBL1998611,P08069,2.800001828
CHEMBL52387,Q9H2G2,4.0
CHEMBL2004290,P07948,1.0
CHEMBL1978656,P28482,3.899999872
CHEMBL2002649,Q9NYL2,3.899999872
CHEMBL477817,P06493,4.698970004
CHEMBL1236107,Q8N568,4.0
CHEMBL1981410,P15735,3.699999798
CHEMBL1989957,O14757,3.899999872
CHEMBL2007559,P51955,3.500000321
CHEMBL1981744,P04629,3.400000617
CHEMBL14762,Q16513,4.0
CHEMBL509032,P06493,2.500003068
CHEMBL2003817,P42679,3.299999496
CHEMBL941,Q8N568,4.0
CHEMBL1966722,Q9H2G2,4.0
CHEMBL386051,Q8IW41,4.0
CHEMBL1976090,P00519,2.800001828
CHEMBL2004159,P36888,3.500000321
CHEMBL288441,Q9Y6R4,1.923789993
CHEMBL2001920,P51957,3.799999763
CHEMBL1978099,Q96SB4,3.899999872
CHEMBL1987535,Q06418,3.500000321
CHEMBL1999774,P31751,3.899999872
CHEMBL1972583,P50750,4.799999969
CHEMBL685,P12931,3.886056648
CHEMBL2003785,P07333,4.500000047
CHEMBL1979718,O96017,4.0
CHEMBL61867,P41743,4.0
CHEMBL347466,P24723,5.212187604
CHEMBL1966808,P52333,3.199999125
CHEMBL477772,Q6XUX3,4.0
CHEMBL384304,P29376,4.0
CHEMBL322711,P17252,5.301029996
CHEMBL394619,P51957,3.799999763
CHEMBL1996702,P36507,3.599999814
CHEMBL574738,P24723,4.0
CHEMBL1976090,Q13464,2.500003068
CHEMBL2005792,P09619,3.299999496
CHEMBL1973145,P05129,3.899999872
CHEMBL1972568,Q9NR20,3.899999872
CHEMBL1421,Q16620,3.799999907
CHEMBL1981720,Q15303,3.599999814
CHEMBL1975900,Q13554,3.899999872
CHEMBL572881,P14616,4.0
CHEMBL117697,P49760,4.399999925
CHEMBL1289926,Q8WU08,4.0
CHEMBL1242574,P54760,2.462397998
CHEMBL1908396,P35916,2.591064607
CHEMBL2006715,Q8N4C8,3.400000617
CHEMBL1998470,P16234,3.400000617
CHEMBL288441,Q9BQI3,2.799340549
CHEMBL519697,P04629,3.400000617
CHEMBL1987007,P43405,3.199999125
CHEMBL1242117,P42338,3.908485019
CHEMBL1966514,P05129,3.899999872
CHEMBL10,P30530,3.649999748
CHEMBL1983715,Q02750,2.600003087
CHEMBL1981410,P16591,3.199999125
CHEMBL1998545,P00533,3.299999496
CHEMBL491758,O14757,3.899999872
CHEMBL1983006,P53667,4.0
CHEMBL1240703,Q7KZI7,2.602059991
CHEMBL1981720,P06239,3.400000617
CHEMBL1999126,P11309,3.0
CHEMBL1421,P45985,4.0
CHEMBL1969843,Q9H3Y6,3.199999125
CHEMBL278041,Q8NEV4,4.0
CHEMBL592030,P48730,2.099991234
CHEMBL115220,P06239,4.0
CHEMBL191003,P28482,3.741012378
CHEMBL2005478,Q06418,3.400000617
CHEMBL2000801,O75116,3.899999872
CHEMBL1236107,Q9BZL6,4.0
CHEMBL1825138,P06241,3.500000321
CHEMBL1975500,Q9H4B4,3.899999872
CHEMBL1997335,P48729,1.10002573
CHEMBL1972221,P04629,3.400000617
CHEMBL7064,Q16288,0.899820502
CHEMBL1977681,P48730,3.899999872
CHEMBL398951,Q16288,3.500000321
CHEMBL576982,Q15746,4.0
CHEMBL1971430,P05129,3.899999872
CHEMBL242237,O96013,3.740362689
CHEMBL1992645,P49840,3.899999872
CHEMBL1966628,P15735,2.0
CHEMBL1992740,O15264,3.899999872
CHEMBL6291,P11309,0.903089987
CHEMBL1973516,P17612,3.000001274
CHEMBL376967,Q15759,4.0
CHEMBL1967564,P36888,3.400000617
CHEMBL384304,Q9BWU1,4.0
CHEMBL1965660,P24941,1.800029359
CHEMBL2017214,Q13464,4.602059991
CHEMBL1998953,Q04759,3.400000617
CHEMBL2003420,P07948,3.199999125
CHEMBL1967302,Q05397,3.199999125
CHEMBL316264,Q9H4B4,3.899999872
CHEMBL1992645,O15264,3.899999872
CHEMBL440084,P78368,4.0
CHEMBL2004934,Q9BZL6,4.0
CHEMBL1979057,Q14680,2.400002346
CHEMBL256835,P51451,3.199999125
CHEMBL535331,Q9HAZ1,3.299999496
CHEMBL1968406,P12931,3.299999496
CHEMBL1997764,O60674,3.199999125
CHEMBL2004872,O60674,3.199999125
CHEMBL1984711,Q9P1W9,3.199999125
CHEMBL2006493,Q9UEE5,3.599999814
CHEMBL1976732,Q9NWZ3,4.0
CHEMBL1980329,P53667,3.400000617
CHEMBL91829,Q9H2G2,2.602059991
CHEMBL2003271,Q13976,2.700002397
CHEMBL387971,Q9H2G2,4.0
CHEMBL2001923,P10721,3.100001583
CHEMBL363058,P31749,4.301029996
CHEMBL320574,Q04759,5.301029996
CHEMBL103667,P51813,3.786925175
CHEMBL1614701,Q08345,4.0
CHEMBL1976420,Q06187,3.299999496
CHEMBL1998159,Q16288,3.100001583
CHEMBL1968151,P49137,3.899999872
CHEMBL151546,P00519,4.77815125
CHEMBL1965660,Q5S007,2.500003068
CHEMBL1289926,Q13163,2.146128036
CHEMBL516640,P45983,4.0
CHEMBL483321,P29376,4.0
CHEMBL255863,P21127,4.0
CHEMBL2002723,P36888,3.299999496
CHEMBL387971,P06239,2.300008203
CHEMBL105442,P45985,4.0
CHEMBL296468,Q9HCP0,4.0
CHEMBL1978014,P51617,3.899999872
CHEMBL483158,Q9H4B4,3.899999872
CHEMBL379835,P07332,3.299999496
CHEMBL1972119,Q9UM73,3.100001583
CHEMBL558752,Q99755,4.0
CHEMBL1977346,P06213,3.699999798
CHEMBL1993634,Q9UM73,3.799999763
CHEMBL1987007,Q7L7X3,4.0
CHEMBL351291,P41743,4.0
CHEMBL482767,P31749,3.899999872
CHEMBL1090360,P15735,3.699999798
CHEMBL1994938,Q9Y4K4,1.700011062
CHEMBL1981047,P17612,3.500000321
CHEMBL450786,Q8IY84,3.939519253
CHEMBL1242573,P12931,2.012837225
CHEMBL1289926,P51451,3.491361694
CHEMBL210618,P08069,3.0
CHEMBL1970806,P42685,3.400000617
CHEMBL1721885,Q9BUB5,3.853785088
CHEMBL86664,P16234,2.477121255
CHEMBL184847,Q9H2X6,1.800029359
CHEMBL1991078,O96017,1.700011062
CHEMBL1999811,P17612,3.299999496
CHEMBL1997340,Q9UM73,3.100001583
CHEMBL583144,P10721,3.100001583
CHEMBL1993166,Q13627,3.799999763
CHEMBL1975900,P08581,3.500000321
CHEMBL1986943,Q8IW41,2.900000965
CHEMBL1996791,P07949,2.800001828
CHEMBL1991577,Q16644,4.0
CHEMBL1979516,O60674,3.199999125
CHEMBL1967998,P49840,3.500000321
CHEMBL556684,P68400,1.0
CHEMBL10,Q9Y6E0,4.0
CHEMBL223360,P34947,3.599999814
CHEMBL1982361,P06239,3.400000617
CHEMBL99743,P21802,5.301029996
CHEMBL340921,Q9Y4K4,3.899999872
CHEMBL1614701,P78356,4.0
CHEMBL1984432,O96013,3.699999798
CHEMBL1991800,Q13882,3.400000617
CHEMBL1975256,Q08881,3.199999125
CHEMBL337026,P22694,1.414973348
CHEMBL14762,Q8TD08,4.0
CHEMBL1980144,O75582,3.299999496
CHEMBL1336,P46734,4.0
CHEMBL1968868,Q16539,3.599999814
CHEMBL1997892,Q9UHD2,3.500000321
CHEMBL440084,Q9H4B4,4.0
CHEMBL576982,Q2M2I8,4.0
CHEMBL2348417,P22607,4.0
CHEMBL1972576,P31751,3.599999814
CHEMBL1241491,P42338,4.457881897
CHEMBL1996791,P15735,3.699999798
CHEMBL2000568,P53350,3.899999872
CHEMBL1969523,P48730,3.899999872
CHEMBL1908396,P53671,2.698970004
CHEMBL2312646,P06239,3.133538908
CHEMBL105442,P54762,4.0
CHEMBL196363,P52333,2.800001828
CHEMBL1977749,P07949,3.199999125
CHEMBL387971,Q16644,4.0
CHEMBL2007124,O95819,3.699999798
CHEMBL377772,O75116,4.0
CHEMBL497151,Q13188,3.899999872
CHEMBL1973961,Q9H2G2,4.0
CHEMBL1994074,O95819,2.0
CHEMBL1991640,P53350,3.199999125
CHEMBL2004716,P00533,3.299999496
CHEMBL509032,P29323,3.176091259
CHEMBL24828,Q15835,4.0
CHEMBL1999126,Q16644,4.0
CHEMBL1973720,P07333,2.099991234
CHEMBL1975121,Q05397,3.799999763
CHEMBL1973868,O14965,3.199999125
CHEMBL1992645,P48730,3.899999872
CHEMBL1173655,Q9UHD2,4.0
CHEMBL1241674,Q13976,4.0
CHEMBL377300,Q13464,4.0
CHEMBL1965570,Q13627,3.400000617
CHEMBL422897,Q00535,1.400019635
CHEMBL177780,P24723,5.0
CHEMBL1980144,P04626,3.199999125
CHEMBL1969755,P04629,3.400000617
CHEMBL10,O14730,4.0
CHEMBL1976376,P08581,3.400000617
CHEMBL274064,Q00535,4.0
CHEMBL208637,Q9H2G2,4.0
CHEMBL2000481,O96017,3.199999125
CHEMBL1967252,Q00535,2.099991234
CHEMBL1970104,P51812,2.900000965
CHEMBL1982957,O75116,1.800029359
CHEMBL1999321,P27448,3.799999763
CHEMBL1980407,P49841,0.399673721
CHEMBL1997335,O43293,2.900000965
CHEMBL52387,Q96SB4,3.400000617
CHEMBL477772,Q00526,4.0
CHEMBL210887,P31749,3.899999872
CHEMBL1967878,P06213,2.099991234
CHEMBL1984842,O15530,3.599999814
CHEMBL450786,P54646,2.886490725
CHEMBL1289926,P51957,4.0
CHEMBL2005792,Q8IU85,3.400000617
CHEMBL1997872,P42685,3.400000617
CHEMBL14762,Q9UIK4,4.0
CHEMBL1967116,P49760,3.400000617
CHEMBL480283,Q02156,5.0
CHEMBL1993424,O96017,3.199999125
CHEMBL1230020,O60285,4.0
CHEMBL1421,Q92772,4.0
CHEMBL1289926,Q04912,4.0
CHEMBL509435,P09619,4.653212514
CHEMBL521851,P42336,0.258670019
CHEMBL1964413,P12931,3.299999496
CHEMBL1789941,P57059,4.0
CHEMBL1987054,P07333,2.0
CHEMBL312170,O15111,3.477121255
CHEMBL522785,P08069,2.908485019
CHEMBL1988437,Q8IU85,3.400000617
CHEMBL223360,Q9Y2K2,4.0
CHEMBL1997764,P48729,3.799999763
CHEMBL1998611,Q96SB4,3.400000617
CHEMBL583144,P05129,3.899999872
CHEMBL1241768,P00533,3.146128036
CHEMBL1981725,P11309,4.0
CHEMBL1969126,P08922,3.299999496
CHEMBL525191,Q12866,4.0
CHEMBL558752,O95819,3.113943352
CHEMBL1721885,Q9Y6E0,2.0
CHEMBL1982992,Q9H2X6,3.500000321
CHEMBL1973893,Q00535,2.700002397
CHEMBL1981215,O96013,3.699999798
CHEMBL131193,P05771,2.84509804
CHEMBL1242032,P12931,4.041392685
CHEMBL1996390,P29597,3.299999496
CHEMBL230011,P08631,4.0
CHEMBL1993584,P06493,3.899999872
CHEMBL1973860,O43781,3.100001583
CHEMBL296468,P46734,4.0
CHEMBL468280,Q14680,3.199999125
CHEMBL1242659,Q9UBF8,5.0
CHEMBL230011,P49137,4.0
CHEMBL1650533,P36888,0.698970004
CHEMBL1993548,P24941,3.899999872
CHEMBL1980704,Q13557,3.799999763
CHEMBL10,Q9UK32,3.198970004
CHEMBL379218,Q9H093,3.62324929
CHEMBL1682558,Q9NYL2,3.899999872
CHEMBL1991285,Q96SB4,3.799999763
CHEMBL101253,O14976,4.0
CHEMBL491473,P31751,3.949999936
CHEMBL521470,Q02763,0.944482672
CHEMBL2002726,Q96SB4,3.699999798
CHEMBL379218,Q86YV6,3.176091259
CHEMBL413779,Q13153,4.0
CHEMBL1972849,P06213,3.699999798
CHEMBL210963,P07948,3.215224023
CHEMBL553,Q96RG2,3.199999125
CHEMBL607707,Q9UKI8,4.0
CHEMBL477772,Q05397,3.849999899
CHEMBL1982866,Q9NWZ3,4.0
CHEMBL1994538,Q16288,3.100001583
CHEMBL8036,P24723,5.0
CHEMBL1990482,P22607,3.299999496
CHEMBL1336,Q13237,3.599999563
CHEMBL519697,Q14012,3.699999798
CHEMBL1982122,Q9Y4K4,3.899999872
CHEMBL1965631,P00533,3.299999496
CHEMBL1972119,P31751,3.899999872
CHEMBL1908392,Q15759,4.0
CHEMBL1975900,O94806,3.899999872
CHEMBL2000354,Q13464,3.899999872
CHEMBL2001257,P48730,3.899999872
CHEMBL1975128,P78368,2.099991234
CHEMBL2007044,O14920,3.400000617
CHEMBL235157,P23443,4.0
CHEMBL272888,P12931,0.477121255
CHEMBL1988141,P17612,2.0
CHEMBL202721,P17948,3.400000617
CHEMBL1967336,P52333,3.699999798
CHEMBL1970006,Q00535,4.0
CHEMBL1984432,P45983,3.500000321
CHEMBL1996702,P36888,3.500000321
CHEMBL1986499,Q12851,3.100001583
CHEMBL1172957,P29317,4.0
CHEMBL210618,P00533,3.277636001
CHEMBL1990288,P07949,3.100001583
CHEMBL1969126,P42679,3.299999496
CHEMBL2017214,P06213,4.602059991
CHEMBL1908396,Q13627,4.0
CHEMBL1995736,Q13557,3.599999814
CHEMBL507936,P49840,3.899999872
CHEMBL554,Q8IYT8,4.0
CHEMBL1965836,Q9HBY8,2.500003068
CHEMBL1967564,P78368,3.899999872
CHEMBL185569,Q9BXA7,3.199999125
CHEMBL1908391,Q16832,1.414973348
CHEMBL2007592,P11309,2.0
CHEMBL2003271,Q9HAZ1,2.0
CHEMBL1980489,Q9BXA7,3.199999125
CHEMBL1997764,P00533,3.0
CHEMBL572878,Q9NQU5,3.993385867
CHEMBL513846,P31751,3.899999872
CHEMBL1997764,P07332,3.100001583
CHEMBL2000393,Q7KZI7,1.899984563
CHEMBL478629,Q9UGJ0,1.612783857
CHEMBL2001987,Q02750,3.500000321
CHEMBL2000071,P51957,3.799999763
CHEMBL443962,Q16513,3.899999872
CHEMBL219722,P35916,2.700002397
CHEMBL1970903,Q13555,1.10002573
CHEMBL49120,P24941,3.500000321
CHEMBL1973720,Q13464,0.100370545
CHEMBL1375418,P29597,3.299999496
CHEMBL1965033,P17612,3.100001583
CHEMBL1967887,P17948,2.600003087
CHEMBL1969502,P06239,2.600003087
CHEMBL306380,Q96GD4,3.100001583
CHEMBL1972849,P48730,3.699999798
CHEMBL1682558,Q05655,3.899999872
CHEMBL1929238,P45984,3.991226076
CHEMBL1968868,Q13627,3.299999496
CHEMBL2002240,Q16513,3.899999872
CHEMBL1996111,Q9H2X6,3.500000321
CHEMBL1242293,P00519,1.342422681
CHEMBL1973893,O43293,2.800001828
CHEMBL1983923,P16234,1.599992178
CHEMBL394790,Q9Y6M4,3.799999763
CHEMBL1980995,P43405,0.499687083
CHEMBL1977604,Q9H2G2,4.0
CHEMBL1682545,Q9H4B4,3.899999872
CHEMBL1978014,P27448,3.799999763
CHEMBL2002992,P68400,3.799999763
CHEMBL1682558,O00418,3.599999814
CHEMBL360847,O14757,2.500003068
CHEMBL1995391,O14965,4.199999947
CHEMBL274064,P23443,3.799999763
CHEMBL340384,P45983,3.500000321
CHEMBL2005899,P22607,3.299999496
CHEMBL266487,P24723,2.278753601
CHEMBL386051,P11362,1.66218662
CHEMBL26501,Q04759,1.235528447
CHEMBL1969506,P04626,3.199999125
CHEMBL1991356,P27448,3.799999763
CHEMBL116963,Q02156,3.477121255
CHEMBL1980671,Q12851,5.0
CHEMBL507249,P45983,1.079181246
CHEMBL1990904,Q9NYL2,2.900000965
CHEMBL477772,P36896,4.0
CHEMBL2003482,P49760,3.899999872
CHEMBL1971947,P31751,3.899999872
CHEMBL468280,P51817,3.199999125
CHEMBL1984162,P24941,3.899999872
CHEMBL1985074,P29317,3.500000321
CHEMBL1241583,P00533,4.230448921
CHEMBL2000345,Q14012,3.799999763
CHEMBL464552,P07948,4.0
CHEMBL1981720,P08581,3.500000321
CHEMBL2000724,P00519,3.599999814
CHEMBL141247,O94806,4.301029996
CHEMBL24828,P07332,4.0
CHEMBL1982506,O96013,3.699999798
CHEMBL1682546,O96013,3.637015533
CHEMBL1991846,P35916,3.799999763
CHEMBL1974310,Q00535,2.400002346
CHEMBL1965033,O96013,3.699999798
CHEMBL373882,P07333,4.397940009
CHEMBL485556,P22607,2.700002397
CHEMBL1992371,Q16288,3.500000321
CHEMBL573339,P36896,4.0
CHEMBL1971430,Q9H2G2,4.0
CHEMBL1968406,Q05513,3.899999872
CHEMBL1964687,Q13976,3.299999496
CHEMBL384304,Q99640,4.0
CHEMBL1996111,Q9NYL2,3.899999872
CHEMBL14762,Q15831,4.0
CHEMBL1651521,Q16513,4.0
CHEMBL1978562,Q7L7X3,3.799999763
CHEMBL607707,Q9P2K8,2.462397998
CHEMBL2003271,P42685,3.400000617
CHEMBL162,Q9H422,1.875061263
CHEMBL573339,Q9NYL2,3.949999936
CHEMBL1976240,Q9NYL2,3.899999872
CHEMBL489083,P04626,3.886490725
CHEMBL2000934,O95819,3.699999798
CHEMBL1997623,P06241,2.600003087
CHEMBL2002599,Q9HAZ1,2.0
CHEMBL1421,P29323,-0.551523927
CHEMBL1972489,P22607,3.299999496
CHEMBL1999918,P12931,3.699999798
CHEMBL1968070,P08069,3.0
CHEMBL1989805,P51812,3.899999872
CHEMBL1970369,P35968,3.899999872
CHEMBL1996066,Q9P1W9,3.199999125
CHEMBL1972276,P53778,3.799999763
CHEMBL2000801,O15075,4.0
CHEMBL318272,P24723,2.954242509
CHEMBL513909,O94921,4.0
CHEMBL1986186,P06241,2.900000965
CHEMBL1974288,P35968,3.899999872
CHEMBL124660,P33981,4.0
CHEMBL377300,Q13705,4.0
CHEMBL1971245,Q16620,3.699999798
CHEMBL2001288,Q14680,3.0
CHEMBL1240703,O43293,4.0
CHEMBL1375640,P12931,3.299999496
CHEMBL597592,P07949,2.843855423
CHEMBL1271642,P54646,3.462397998
CHEMBL1991846,Q13131,4.0
CHEMBL249697,Q08345,4.0
CHEMBL2002322,Q9NWZ3,4.0
CHEMBL1982992,P08922,3.299999496
CHEMBL1998545,Q9H2X6,3.500000321
CHEMBL1990415,P48729,3.799999763
CHEMBL1978448,Q00535,3.799999763
CHEMBL1974803,Q13153,3.899999872
CHEMBL2005792,Q04912,3.599999814
CHEMBL1989957,Q13464,4.0
CHEMBL1975138,P51955,2.800001828
CHEMBL1997023,P06493,3.899999872
CHEMBL1991674,Q13237,3.199999125
CHEMBL558752,Q9NRP7,3.959539046
CHEMBL1986328,P31749,3.599999814
CHEMBL1987910,Q9H2G2,4.0
CHEMBL1991434,Q9UEE5,3.599999814
CHEMBL1985074,Q96KB5,4.0
CHEMBL1967544,P04629,3.400000617
CHEMBL1994864,Q05397,3.199999125
CHEMBL1987054,P28482,3.899999872
CHEMBL1997623,P53667,4.0
CHEMBL1997822,Q05655,3.899999872
CHEMBL296468,P51955,3.750000161
CHEMBL162,Q9H3Y6,2.86923172
CHEMBL572878,P23443,3.750000161
CHEMBL509032,Q16584,2.62324929
CHEMBL1982506,O14757,3.899999872
CHEMBL1095626,P17252,4.698970004
CHEMBL1879463,Q8IU85,3.299999496
CHEMBL1969588,O96017,3.199999125
CHEMBL1986177,P49840,3.599999814
CHEMBL1990904,O15530,3.599999814
CHEMBL1980562,Q13464,1.700011062
CHEMBL2001641,P11309,4.699999971
CHEMBL1989646,Q9HBY8,2.500003068
CHEMBL1241674,O14578,4.0
CHEMBL1977374,Q9NYL2,3.899999872
CHEMBL259084,Q9Y2U5,4.0
CHEMBL1985580,Q13464,2.0
CHEMBL1988300,O60674,3.199999125
CHEMBL1980253,P49840,2.500003068
CHEMBL939,O15264,3.949999936
CHEMBL1995765,P51955,3.500000321
CHEMBL259084,P49336,3.799999907
CHEMBL2000832,P43405,2.300008203
CHEMBL386051,P42336,4.0
CHEMBL210963,O00141,3.973127854
CHEMBL2004438,P48730,3.899999872
CHEMBL1996649,P09619,-0.400116928
CHEMBL1240703,P15735,4.0
CHEMBL294653,Q04759,3.763427994
CHEMBL26501,P17252,1.288975564
CHEMBL607707,P00519,2.352075258
CHEMBL2035810,P00519,3.477121255
CHEMBL1995211,Q16620,2.900000965
CHEMBL184847,Q13237,3.199999125
CHEMBL1967302,P07333,3.400000617
CHEMBL386051,Q15569,1.897627091
CHEMBL1990212,P35916,3.799999763
CHEMBL1979773,Q04912,3.599999814
CHEMBL1970074,Q16513,3.899999872
CHEMBL221959,P21127,4.0
CHEMBL2005186,Q8NE63,3.899999872
CHEMBL207253,Q9Y4K4,3.799999763
CHEMBL1957190,O60285,4.544068044
CHEMBL1997924,P06239,2.400002346
CHEMBL1173655,P07948,4.0
CHEMBL162,Q15759,2.946921557
CHEMBL1614701,P36896,4.0
CHEMBL1988370,P10721,3.0
CHEMBL1984633,Q8NE63,3.899999872
CHEMBL1987535,Q06187,3.799999763
CHEMBL14762,P51817,4.0
CHEMBL1995832,P07333,3.400000617
CHEMBL573339,Q96SB4,3.949999936
CHEMBL1981782,Q9HCP0,2.700002397
CHEMBL1973860,P52333,3.199999125
CHEMBL519113,P49137,3.72427587
CHEMBL337026,P05129,0.954242509
CHEMBL2000345,P07333,3.100001583
CHEMBL296468,Q9UIK4,4.0
CHEMBL1980704,Q14012,3.699999798
CHEMBL1980142,Q13976,3.100001583
CHEMBL180022,P49760,4.0
CHEMBL2002599,P49336,2.0
CHEMBL2001987,Q14164,3.500000321
CHEMBL1988838,O00311,2.800001828
CHEMBL1973138,P00519,3.400000617
CHEMBL211378,Q14680,3.199999125
CHEMBL509032,Q96L34,1.079181246
CHEMBL491473,Q14012,3.899999881
CHEMBL553,Q9C098,4.0
CHEMBL2005886,Q9UM73,2.400002346
CHEMBL1977604,O15264,3.899999872
CHEMBL103667,P29597,3.649999748
CHEMBL248757,O15530,3.500000321
CHEMBL1971943,Q9H3Y6,3.199999125
CHEMBL1236107,Q15418,4.0
CHEMBL377300,O95835,4.0
CHEMBL1990583,P23443,3.799999763
CHEMBL1984038,P31751,3.899999872
CHEMBL1997597,Q8TDC3,4.0
CHEMBL1981410,O96013,3.699999798
CHEMBL1984432,O96017,4.0
CHEMBL941,P36897,4.0
CHEMBL31965,Q05397,4.0
CHEMBL1972576,Q9HAZ1,3.699999798
CHEMBL450786,O94921,3.113943352
CHEMBL572881,Q8N5S9,4.0
CHEMBL1979318,P06493,3.899999872
CHEMBL1996208,Q9UQM7,3.899999872
CHEMBL1965836,Q9H2X6,1.599992178
CHEMBL1614701,Q86V86,4.0
CHEMBL1991728,O14757,2.900000965
CHEMBL207400,Q05513,3.899999872
CHEMBL1984236,Q00535,3.100001583
CHEMBL2003456,Q16513,3.899999872
CHEMBL1964307,P48730,3.500000321
CHEMBL363648,Q12851,3.799999763
CHEMBL1992922,P22607,3.100001583
CHEMBL1998829,Q13557,3.299999496
CHEMBL1983932,P00519,2.800001828
CHEMBL1997909,Q5S007,3.400000617
CHEMBL1976328,Q00535,4.0
CHEMBL1969588,Q7L7X3,2.500003068
CHEMBL188502,P48729,4.0
CHEMBL2000481,Q13627,3.799999763
CHEMBL1968380,P36888,3.400000617
CHEMBL1974310,Q13131,3.100001583
CHEMBL477772,Q9H0K1,3.86332286
CHEMBL2005186,P51957,3.799999763
CHEMBL2005186,P11309,4.0
CHEMBL1976328,P45983,3.500000321
CHEMBL2002702,P28482,3.899999872
CHEMBL1998477,Q16288,3.500000321
CHEMBL1668418,P36888,2.51851394
CHEMBL1971172,P51817,1.700011062
CHEMBL264406,P05129,5.0
CHEMBL180022,O14920,4.0
CHEMBL601719,P43403,3.62324929
CHEMBL81169,P68400,4.397940009
CHEMBL1982957,Q9H2G2,1.499961866
CHEMBL1421,Q8TD08,4.0
CHEMBL1980407,P34947,1.599992178
CHEMBL2001923,Q9H4B4,3.899999872
CHEMBL1230020,P21709,4.0
CHEMBL2017214,Q9P289,4.602059991
CHEMBL1984162,Q13131,3.199999125
CHEMBL1984274,P78368,3.899999872
CHEMBL1375418,O14757,3.899999872
CHEMBL2002479,P35916,3.799999763
CHEMBL462120,Q15303,3.599999814
CHEMBL1982980,Q8NE63,3.199999125
CHEMBL1974870,Q9UEE5,2.700002397
CHEMBL1991640,P51955,3.299999496
CHEMBL1973211,O15264,3.0
