Drug_ID,Protein_ID,KIBA_affinity,Drug_Cluster_ID,Protein_Cluster_ID
CHEMBL2005792,P16234,3.400000617,Cluster_29,Cluster_6
CHEMBL2006450,P16234,3.400000617,Cluster_105,Cluster_6
CHEMBL2006564,P16234,2.200001865,Cluster_541,Cluster_6
CHEMBL2006674,P16234,3.400000617,Cluster_199,Cluster_6
CHEMBL2006765,P16234,3.100001583,Cluster_402,Cluster_6
CHEMBL2007124,P16234,3.400000617,Cluster_594,Cluster_6
CHEMBL2007266,P16234,2.0,Cluster_139,Cluster_6
CHEMBL2007479,P16234,3.400000617,Cluster_267,Cluster_6
CHEMBL2007559,P16234,3.400000617,Cluster_402,Cluster_6
CHEMBL2007574,P16234,3.400000617,Cluster_114,Cluster_6
CHEMBL2010872,P16234,2.390935107,Cluster_-1,Cluster_6
CHEMBL202721,P16234,2.600003087,Cluster_473,Cluster_6
CHEMBL2035810,P16234,3.477121255,Cluster_581,Cluster_6
CHEMBL2046883,P16234,4.0,Cluster_372,Cluster_6
CHEMBL2048912,P16234,4.0,Cluster_581,Cluster_6
CHEMBL2086760,P16234,0.477121255,Cluster_41,Cluster_6
CHEMBL21156,P16234,3.102058065,Cluster_-1,Cluster_6
CHEMBL214253,P16234,4.698970004,Cluster_229,Cluster_6
CHEMBL214329,P16234,2.462397998,Cluster_119,Cluster_6
CHEMBL2148053,P16234,4.0,Cluster_264,Cluster_6
CHEMBL215152,P16234,1.989892971,Cluster_234,Cluster_6
CHEMBL217092,P16234,4.0,Cluster_153,Cluster_6
CHEMBL2204532,P16234,1.633468456,Cluster_532,Cluster_6
CHEMBL2206666,P16234,1.113943352,Cluster_594,Cluster_6
CHEMBL2208034,P16234,2.737749074,Cluster_381,Cluster_6
CHEMBL223360,P16234,1.161630176,Cluster_-1,Cluster_6
CHEMBL225519,P16234,3.400000617,Cluster_125,Cluster_6
CHEMBL228043,P16234,5.698970004,Cluster_480,Cluster_6
CHEMBL230011,P16234,4.0,Cluster_-1,Cluster_6
CHEMBL2332840,P16234,2.348304863,Cluster_594,Cluster_6
CHEMBL234085,P16234,3.500000321,Cluster_89,Cluster_6
CHEMBL2348417,P16234,4.0,Cluster_253,Cluster_6
CHEMBL237570,P16234,4.477121255,Cluster_-1,Cluster_6
CHEMBL242865,P16234,3.400000617,Cluster_28,Cluster_6
CHEMBL24828,P16234,2.280864851,Cluster_335,Cluster_6
CHEMBL249697,P16234,4.0,Cluster_543,Cluster_6
CHEMBL253969,P16234,2.600003087,Cluster_224,Cluster_6
CHEMBL259084,P16234,3.649999748,Cluster_530,Cluster_6
CHEMBL261849,P16234,3.700000308,Cluster_-1,Cluster_6
CHEMBL262623,P16234,4.399999925,Cluster_127,Cluster_6
CHEMBL278041,P16234,3.750000161,Cluster_136,Cluster_6
CHEMBL280069,P16234,2.477121255,Cluster_374,Cluster_6
CHEMBL296468,P16234,3.700000308,Cluster_559,Cluster_6
CHEMBL31965,P16234,3.716003344,Cluster_-1,Cluster_6
CHEMBL319894,P16234,2.560286966,Cluster_563,Cluster_6
CHEMBL323336,P16234,2.787767109,Cluster_562,Cluster_6
CHEMBL327300,P16234,2.176091259,Cluster_49,Cluster_6
CHEMBL360847,P16234,3.400000617,Cluster_-1,Cluster_6
CHEMBL377300,P16234,1.041392685,Cluster_470,Cluster_6
CHEMBL377408,P16234,3.500000321,Cluster_321,Cluster_6
CHEMBL379975,P16234,3.400000617,Cluster_229,Cluster_6
CHEMBL386637,P16234,3.698970004,Cluster_532,Cluster_6
CHEMBL389745,P16234,4.0,Cluster_47,Cluster_6
CHEMBL390156,P16234,1.763427994,Cluster_192,Cluster_6
CHEMBL406845,P16234,2.400002346,Cluster_131,Cluster_6
CHEMBL422897,P16234,3.400000617,Cluster_101,Cluster_6
CHEMBL424872,P16234,3.500000321,Cluster_321,Cluster_6
CHEMBL440084,P16234,3.700000308,Cluster_284,Cluster_6
CHEMBL451401,P16234,4.699999971,Cluster_460,Cluster_6
CHEMBL458997,P16234,3.100001583,Cluster_479,Cluster_6
CHEMBL461876,P16234,3.400000617,Cluster_580,Cluster_6
CHEMBL475251,P16234,2.039079726,Cluster_48,Cluster_6
CHEMBL482767,P16234,2.900000965,Cluster_612,Cluster_6
CHEMBL483158,P16234,3.0,Cluster_-1,Cluster_6
CHEMBL483321,P16234,4.0,Cluster_253,Cluster_6
CHEMBL488840,P16234,2.344392274,Cluster_507,Cluster_6
CHEMBL49120,P16234,0.301029996,Cluster_578,Cluster_6
CHEMBL491473,P16234,0.306391928,Cluster_472,Cluster_6
CHEMBL494089,P16234,4.0,Cluster_475,Cluster_6
CHEMBL50894,P16234,3.400000617,Cluster_126,Cluster_6
CHEMBL509032,P16234,2.712141177,Cluster_484,Cluster_6
CHEMBL511410,P16234,4.045322979,Cluster_-1,Cluster_6
CHEMBL521851,P16234,4.0,Cluster_152,Cluster_6
CHEMBL522892,P16234,2.066198053,Cluster_119,Cluster_6
CHEMBL525191,P16234,4.0,Cluster_323,Cluster_6
CHEMBL546797,P16234,3.400000617,Cluster_610,Cluster_6
CHEMBL550418,P16234,3.400000617,Cluster_46,Cluster_6
CHEMBL553,P16234,3.327636561,Cluster_455,Cluster_6
CHEMBL553824,P16234,2.748188027,Cluster_563,Cluster_6
CHEMBL554,P16234,3.700000308,Cluster_549,Cluster_6
CHEMBL565612,P16234,3.400000617,Cluster_41,Cluster_6
CHEMBL568922,P16234,2.477121255,Cluster_303,Cluster_6
CHEMBL569880,P16234,4.0,Cluster_511,Cluster_6
CHEMBL571040,P16234,4.0,Cluster_511,Cluster_6
CHEMBL572881,P16234,1.0,Cluster_-1,Cluster_6
CHEMBL574613,P16234,4.0,Cluster_455,Cluster_6
CHEMBL574738,P16234,1.665674163,Cluster_-1,Cluster_6
CHEMBL57553,P16234,5.0,Cluster_491,Cluster_6
CHEMBL576887,P16234,3.84509804,Cluster_303,Cluster_6
CHEMBL576982,P16234,1.041392685,Cluster_570,Cluster_6
CHEMBL576989,P16234,3.84509804,Cluster_303,Cluster_6
CHEMBL578601,P16234,3.84509804,Cluster_303,Cluster_6
CHEMBL592030,P16234,3.299999496,Cluster_495,Cluster_6
CHEMBL597592,P16234,3.264817823,Cluster_571,Cluster_6
CHEMBL598626,P16234,3.98721923,Cluster_571,Cluster_6
CHEMBL601719,P16234,4.0,Cluster_393,Cluster_6
CHEMBL602123,P16234,3.336459734,Cluster_-1,Cluster_6
CHEMBL606964,P16234,1.919078092,Cluster_568,Cluster_6
CHEMBL607707,P16234,4.0,Cluster_580,Cluster_6
CHEMBL68423,P16234,1.469434426,Cluster_-1,Cluster_6
CHEMBL87084,P16234,4.556302501,Cluster_-1,Cluster_6
CHEMBL91829,P16234,4.0,Cluster_141,Cluster_6
CHEMBL99743,P16234,2.897244023,Cluster_562,Cluster_6
CHEMBL10,P16591,3.599999563,Cluster_284,Cluster_17
CHEMBL101253,P16591,3.599999563,Cluster_490,Cluster_17
CHEMBL105442,P16591,4.0,Cluster_426,Cluster_17
CHEMBL1090356,P16591,2.400002346,Cluster_575,Cluster_17
CHEMBL1173655,P16591,4.0,Cluster_-1,Cluster_17
CHEMBL117697,P16591,3.199999125,Cluster_432,Cluster_17
CHEMBL1190711,P16591,3.199999125,Cluster_205,Cluster_17
CHEMBL119385,P16591,4.0,Cluster_419,Cluster_17
CHEMBL1230020,P16591,4.0,Cluster_-1,Cluster_17
CHEMBL1240703,P16591,4.0,Cluster_-1,Cluster_17
CHEMBL1241674,P16591,4.0,Cluster_181,Cluster_17
CHEMBL124660,P16591,4.0,Cluster_472,Cluster_17
CHEMBL127898,P16591,3.199999125,Cluster_396,Cluster_17
CHEMBL1287853,P16591,3.041392685,Cluster_290,Cluster_17
CHEMBL1289926,P16591,4.0,Cluster_234,Cluster_17
CHEMBL1516890,P16591,3.100001583,Cluster_-1,Cluster_17
CHEMBL1614701,P16591,4.0,Cluster_-1,Cluster_17
CHEMBL1614705,P16591,3.199999125,Cluster_439,Cluster_17
CHEMBL162,P16591,1.380211242,Cluster_65,Cluster_17
CHEMBL1624529,P16591,3.199999125,Cluster_579,Cluster_17
CHEMBL1682540,P16591,3.199999125,Cluster_610,Cluster_17
CHEMBL1682552,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1682553,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1727312,P16591,2.600003087,Cluster_173,Cluster_17
CHEMBL17370,P16591,3.199999125,Cluster_136,Cluster_17
CHEMBL1765781,P16591,3.0,Cluster_203,Cluster_17
CHEMBL1789941,P16591,4.0,Cluster_-1,Cluster_17
CHEMBL180022,P16591,2.707570176,Cluster_236,Cluster_17
CHEMBL183844,P16591,3.199999125,Cluster_405,Cluster_17
CHEMBL184847,P16591,3.199999125,Cluster_405,Cluster_17
CHEMBL185569,P16591,3.199999125,Cluster_405,Cluster_17
CHEMBL1908392,P16591,1.86332286,Cluster_107,Cluster_17
CHEMBL1908393,P16591,1.568201724,Cluster_395,Cluster_17
CHEMBL1908394,P16591,4.0,Cluster_-1,Cluster_17
CHEMBL1908395,P16591,2.079181246,Cluster_550,Cluster_17
CHEMBL1908396,P16591,4.0,Cluster_388,Cluster_17
CHEMBL1908397,P16591,3.041392685,Cluster_390,Cluster_17
CHEMBL1929238,P16591,4.477121255,Cluster_123,Cluster_17
CHEMBL196363,P16591,3.0,Cluster_520,Cluster_17
CHEMBL1964290,P16591,3.199999125,Cluster_522,Cluster_17
CHEMBL1964644,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1964687,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1964692,P16591,2.400002346,Cluster_189,Cluster_17
CHEMBL1964804,P16591,3.199999125,Cluster_424,Cluster_17
CHEMBL1965131,P16591,3.199999125,Cluster_489,Cluster_17
CHEMBL1965351,P16591,3.100001583,Cluster_-1,Cluster_17
CHEMBL1965423,P16591,3.199999125,Cluster_112,Cluster_17
CHEMBL1965570,P16591,2.200001865,Cluster_133,Cluster_17
CHEMBL1965589,P16591,3.199999125,Cluster_199,Cluster_17
CHEMBL1965660,P16591,3.199999125,Cluster_357,Cluster_17
CHEMBL1965836,P16591,3.199999125,Cluster_255,Cluster_17
CHEMBL1966343,P16591,3.199999125,Cluster_458,Cluster_17
CHEMBL1966628,P16591,3.0,Cluster_-1,Cluster_17
CHEMBL1966703,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1966722,P16591,3.199999125,Cluster_604,Cluster_17
CHEMBL1966808,P16591,3.199999125,Cluster_339,Cluster_17
CHEMBL1967094,P16591,3.199999125,Cluster_587,Cluster_17
CHEMBL1967302,P16591,3.199999125,Cluster_501,Cluster_17
CHEMBL1967531,P16591,2.600003087,Cluster_324,Cluster_17
CHEMBL1967544,P16591,3.199999125,Cluster_601,Cluster_17
CHEMBL1967560,P16591,3.199999125,Cluster_389,Cluster_17
CHEMBL1967564,P16591,3.199999125,Cluster_148,Cluster_17
CHEMBL1967720,P16591,1.800029359,Cluster_532,Cluster_17
CHEMBL1967878,P16591,1.899984563,Cluster_382,Cluster_17
CHEMBL1967887,P16591,3.199999125,Cluster_564,Cluster_17
CHEMBL1968127,P16591,3.199999125,Cluster_454,Cluster_17
CHEMBL1968380,P16591,3.199999125,Cluster_389,Cluster_17
CHEMBL1968705,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1968791,P16591,3.199999125,Cluster_335,Cluster_17
CHEMBL1969049,P16591,3.199999125,Cluster_280,Cluster_17
CHEMBL1969126,P16591,3.199999125,Cluster_112,Cluster_17
CHEMBL1969190,P16591,2.500003068,Cluster_548,Cluster_17
CHEMBL1969301,P16591,3.199999125,Cluster_533,Cluster_17
CHEMBL1969502,P16591,2.500003068,Cluster_-1,Cluster_17
CHEMBL1969537,P16591,3.199999125,Cluster_340,Cluster_17
CHEMBL1969588,P16591,2.099991234,Cluster_151,Cluster_17
CHEMBL1969735,P16591,3.199999125,Cluster_454,Cluster_17
CHEMBL1969843,P16591,3.199999125,Cluster_115,Cluster_17
CHEMBL1969879,P16591,3.199999125,Cluster_89,Cluster_17
CHEMBL1970104,P16591,1.899984563,Cluster_366,Cluster_17
CHEMBL1970142,P16591,3.199999125,Cluster_514,Cluster_17
CHEMBL1970203,P16591,3.199999125,Cluster_57,Cluster_17
CHEMBL1970217,P16591,3.199999125,Cluster_280,Cluster_17
CHEMBL1970314,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1970317,P16591,3.0,Cluster_203,Cluster_17
CHEMBL1970522,P16591,3.199999125,Cluster_59,Cluster_17
CHEMBL1970709,P16591,3.199999125,Cluster_611,Cluster_17
CHEMBL1970913,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1971021,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1971141,P16591,3.199999125,Cluster_520,Cluster_17
CHEMBL1971149,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1971186,P16591,3.199999125,Cluster_468,Cluster_17
CHEMBL1971649,P16591,3.199999125,Cluster_106,Cluster_17
CHEMBL1971943,P16591,2.600003087,Cluster_221,Cluster_17
CHEMBL1972142,P16591,2.099991234,Cluster_-1,Cluster_17
CHEMBL1972489,P16591,3.199999125,Cluster_527,Cluster_17
CHEMBL1972576,P16591,3.199999125,Cluster_372,Cluster_17
CHEMBL1972584,P16591,1.499961866,Cluster_122,Cluster_17
CHEMBL1972659,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1972937,P16591,3.199999125,Cluster_59,Cluster_17
CHEMBL1973098,P16591,3.199999125,Cluster_60,Cluster_17
CHEMBL1973145,P16591,3.199999125,Cluster_518,Cluster_17
CHEMBL1973348,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1973483,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1973808,P16591,3.199999125,Cluster_527,Cluster_17
CHEMBL1973937,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1973961,P16591,3.0,Cluster_290,Cluster_17
CHEMBL1974254,P16591,1.2999429,Cluster_429,Cluster_17
CHEMBL1974310,P16591,3.199999125,Cluster_346,Cluster_17
CHEMBL1974328,P16591,0.499687083,Cluster_303,Cluster_17
CHEMBL1974416,P16591,3.199999125,Cluster_318,Cluster_17
CHEMBL1974664,P16591,2.900000965,Cluster_522,Cluster_17
CHEMBL1974702,P16591,3.199999125,Cluster_326,Cluster_17
CHEMBL1974870,P16591,3.199999125,Cluster_255,Cluster_17
CHEMBL1975121,P16591,3.199999125,Cluster_269,Cluster_17
CHEMBL1975138,P16591,3.199999125,Cluster_604,Cluster_17
CHEMBL1975233,P16591,3.199999125,Cluster_446,Cluster_17
CHEMBL1975490,P16591,3.199999125,Cluster_250,Cluster_17
CHEMBL1975500,P16591,3.199999125,Cluster_46,Cluster_17
CHEMBL1975534,P16591,3.199999125,Cluster_160,Cluster_17
CHEMBL1976090,P16591,3.199999125,Cluster_360,Cluster_17
CHEMBL1976093,P16591,3.199999125,Cluster_454,Cluster_17
CHEMBL1976134,P16591,2.900000965,Cluster_610,Cluster_17
CHEMBL1976220,P16591,3.100001583,Cluster_324,Cluster_17
CHEMBL1976240,P16591,3.199999125,Cluster_269,Cluster_17
CHEMBL1976420,P16591,3.199999125,Cluster_287,Cluster_17
CHEMBL1976455,P16591,3.0,Cluster_614,Cluster_17
CHEMBL1977148,P16591,0.800029359,Cluster_429,Cluster_17
CHEMBL1977346,P16591,2.700002397,Cluster_173,Cluster_17
CHEMBL1977681,P16591,2.800001828,Cluster_-1,Cluster_17
CHEMBL1978014,P16591,3.199999125,Cluster_101,Cluster_17
CHEMBL1978099,P16591,3.199999125,Cluster_597,Cluster_17
CHEMBL1978200,P16591,3.199999125,Cluster_199,Cluster_17
CHEMBL1978448,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1979057,P16591,3.199999125,Cluster_155,Cluster_17
CHEMBL1979093,P16591,2.900000965,Cluster_548,Cluster_17
CHEMBL1979252,P16591,3.199999125,Cluster_171,Cluster_17
CHEMBL1979357,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1979516,P16591,2.400002346,Cluster_76,Cluster_17
CHEMBL1979855,P16591,3.199999125,Cluster_451,Cluster_17
CHEMBL1979883,P16591,2.400002346,Cluster_561,Cluster_17
CHEMBL1980144,P16591,3.199999125,Cluster_520,Cluster_17
CHEMBL1980163,P16591,3.199999125,Cluster_490,Cluster_17
CHEMBL1980297,P16591,1.700011062,Cluster_133,Cluster_17
CHEMBL1980704,P16591,3.199999125,Cluster_371,Cluster_17
CHEMBL1980896,P16591,3.199999125,Cluster_188,Cluster_17
CHEMBL1981047,P16591,2.099991234,Cluster_379,Cluster_17
CHEMBL1981079,P16591,3.199999125,Cluster_357,Cluster_17
CHEMBL1981720,P16591,3.199999125,Cluster_589,Cluster_17
CHEMBL1981725,P16591,2.900000965,Cluster_107,Cluster_17
CHEMBL1981782,P16591,3.199999125,Cluster_611,Cluster_17
CHEMBL1982383,P16591,3.199999125,Cluster_454,Cluster_17
CHEMBL1982466,P16591,2.500003068,Cluster_429,Cluster_17
CHEMBL1982506,P16591,3.199999125,Cluster_209,Cluster_17
CHEMBL1982563,P16591,3.199999125,Cluster_483,Cluster_17
CHEMBL1982610,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1982866,P16591,3.199999125,Cluster_490,Cluster_17
CHEMBL1982874,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1982924,P16591,3.199999125,Cluster_403,Cluster_17
CHEMBL1982992,P16591,3.199999125,Cluster_432,Cluster_17
CHEMBL1983111,P16591,0.499687083,Cluster_193,Cluster_17
CHEMBL1983268,P16591,0.699837726,Cluster_72,Cluster_17
CHEMBL1983534,P16591,3.199999125,Cluster_409,Cluster_17
CHEMBL1983932,P16591,3.199999125,Cluster_498,Cluster_17
CHEMBL1983945,P16591,3.199999125,Cluster_499,Cluster_17
CHEMBL1983963,P16591,3.100001583,Cluster_520,Cluster_17
CHEMBL1984162,P16591,1.899984563,Cluster_101,Cluster_17
CHEMBL1984191,P16591,3.199999125,Cluster_436,Cluster_17
CHEMBL1984363,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1984367,P16591,2.800001828,Cluster_536,Cluster_17
CHEMBL1984586,P16591,3.199999125,Cluster_520,Cluster_17
CHEMBL1984700,P16591,3.199999125,Cluster_475,Cluster_17
CHEMBL1985095,P16591,3.199999125,Cluster_495,Cluster_17
CHEMBL1985406,P16591,3.199999125,Cluster_148,Cluster_17
CHEMBL1986139,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1986186,P16591,3.199999125,Cluster_513,Cluster_17
CHEMBL1986263,P16591,1.899984563,Cluster_-1,Cluster_17
CHEMBL1986499,P16591,3.199999125,Cluster_240,Cluster_17
CHEMBL1986530,P16591,3.199999125,Cluster_439,Cluster_17
CHEMBL1986597,P16591,3.199999125,Cluster_63,Cluster_17
CHEMBL1986781,P16591,3.199999125,Cluster_217,Cluster_17
CHEMBL1986851,P16591,2.900000965,Cluster_-1,Cluster_17
CHEMBL1986869,P16591,3.199999125,Cluster_267,Cluster_17
CHEMBL1986943,P16591,2.300008203,Cluster_61,Cluster_17
CHEMBL1987009,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1987034,P16591,1.2999429,Cluster_578,Cluster_17
CHEMBL1987359,P16591,3.199999125,Cluster_209,Cluster_17
CHEMBL1987679,P16591,3.199999125,Cluster_501,Cluster_17
CHEMBL1987910,P16591,3.199999125,Cluster_293,Cluster_17
CHEMBL1988075,P16591,2.500003068,Cluster_203,Cluster_17
CHEMBL1988163,P16591,1.700011062,Cluster_424,Cluster_17
CHEMBL1988173,P16591,3.199999125,Cluster_604,Cluster_17
CHEMBL1988300,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1988387,P16591,1.800029359,Cluster_203,Cluster_17
CHEMBL1988537,P16591,3.0,Cluster_-1,Cluster_17
CHEMBL1988594,P16591,2.800001828,Cluster_293,Cluster_17
CHEMBL1988608,P16591,3.199999125,Cluster_597,Cluster_17
CHEMBL1988717,P16591,2.400002346,Cluster_203,Cluster_17
CHEMBL1989474,P16591,3.199999125,Cluster_490,Cluster_17
CHEMBL1989518,P16591,3.199999125,Cluster_14,Cluster_17
CHEMBL1990288,P16591,3.199999125,Cluster_319,Cluster_17
CHEMBL1990482,P16591,3.199999125,Cluster_461,Cluster_17
CHEMBL1990496,P16591,3.199999125,Cluster_584,Cluster_17
CHEMBL1990884,P16591,3.199999125,Cluster_139,Cluster_17
CHEMBL1991138,P16591,3.199999125,Cluster_185,Cluster_17
CHEMBL1991395,P16591,3.199999125,Cluster_482,Cluster_17
CHEMBL1991429,P16591,3.199999125,Cluster_575,Cluster_17
CHEMBL1991434,P16591,3.199999125,Cluster_59,Cluster_17
CHEMBL1991674,P16591,2.700002397,Cluster_61,Cluster_17
CHEMBL1991678,P16591,3.199999125,Cluster_198,Cluster_17
CHEMBL1992323,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1992342,P16591,3.199999125,Cluster_524,Cluster_17
CHEMBL1992634,P16591,2.099991234,Cluster_466,Cluster_17
CHEMBL1993424,P16591,3.0,Cluster_424,Cluster_17
CHEMBL1993584,P16591,3.199999125,Cluster_502,Cluster_17
CHEMBL1993941,P16591,1.400019635,Cluster_203,Cluster_17
CHEMBL1994040,P16591,3.199999125,Cluster_483,Cluster_17
CHEMBL1994074,P16591,2.900000965,Cluster_467,Cluster_17
CHEMBL1995740,P16591,3.199999125,Cluster_46,Cluster_17
CHEMBL1995813,P16591,3.199999125,Cluster_105,Cluster_17
CHEMBL1995832,P16591,3.199999125,Cluster_198,Cluster_17
CHEMBL1996048,P16591,2.200001865,Cluster_-1,Cluster_17
CHEMBL1996500,P16591,3.199999125,Cluster_199,Cluster_17
CHEMBL1996791,P16591,3.0,Cluster_-1,Cluster_17
CHEMBL1996817,P16591,2.200001865,Cluster_467,Cluster_17
CHEMBL1996831,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1996979,P16591,2.700002397,Cluster_318,Cluster_17
CHEMBL1997023,P16591,3.199999125,Cluster_310,Cluster_17
CHEMBL1997340,P16591,3.199999125,Cluster_440,Cluster_17
CHEMBL1997597,P16591,3.199999125,Cluster_524,Cluster_17
CHEMBL1997846,P16591,2.600003087,Cluster_-1,Cluster_17
CHEMBL1998112,P16591,2.500003068,Cluster_205,Cluster_17
CHEMBL1998121,P16591,3.199999125,Cluster_527,Cluster_17
CHEMBL1998159,P16591,3.199999125,Cluster_255,Cluster_17
CHEMBL1998193,P16591,3.199999125,Cluster_599,Cluster_17
CHEMBL1998585,P16591,2.400002346,Cluster_-1,Cluster_17
CHEMBL1998611,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL1998829,P16591,3.199999125,Cluster_318,Cluster_17
CHEMBL1999112,P16591,3.199999125,Cluster_252,Cluster_17
CHEMBL1999321,P16591,3.199999125,Cluster_171,Cluster_17
CHEMBL1999590,P16591,3.199999125,Cluster_135,Cluster_17
CHEMBL1999714,P16591,3.199999125,Cluster_260,Cluster_17
CHEMBL1999718,P16591,3.199999125,Cluster_455,Cluster_17
CHEMBL1999811,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL2000071,P16591,3.199999125,Cluster_467,Cluster_17
CHEMBL2000114,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL2000335,P16591,2.900000965,Cluster_373,Cluster_17
CHEMBL2000354,P16591,3.199999125,Cluster_59,Cluster_17
CHEMBL2000393,P16591,2.400002346,Cluster_399,Cluster_17
CHEMBL2000429,P16591,3.199999125,Cluster_475,Cluster_17
CHEMBL2000801,P16591,3.199999125,Cluster_594,Cluster_17
CHEMBL2000832,P16591,3.100001583,Cluster_47,Cluster_17
CHEMBL2000894,P16591,3.199999125,Cluster_445,Cluster_17
CHEMBL2001239,P16591,2.900000965,Cluster_220,Cluster_17
CHEMBL2001485,P16591,2.900000965,Cluster_561,Cluster_17
CHEMBL2001547,P16591,3.199999125,Cluster_199,Cluster_17
CHEMBL2001751,P16591,2.600003087,Cluster_394,Cluster_17
CHEMBL2001920,P16591,3.199999125,Cluster_307,Cluster_17
CHEMBL2001957,P16591,3.199999125,Cluster_510,Cluster_17
CHEMBL2002479,P16591,3.199999125,Cluster_250,Cluster_17
CHEMBL2002649,P16591,3.199999125,Cluster_209,Cluster_17
CHEMBL2002992,P16591,3.199999125,Cluster_239,Cluster_17
CHEMBL2003271,P16591,3.100001583,Cluster_357,Cluster_17
CHEMBL2003286,P16591,3.199999125,Cluster_60,Cluster_17
CHEMBL2003420,P16591,3.199999125,Cluster_599,Cluster_17
CHEMBL2003456,P16591,2.800001828,Cluster_438,Cluster_17
CHEMBL2003482,P16591,3.199999125,Cluster_600,Cluster_17
CHEMBL2003817,P16591,3.199999125,Cluster_614,Cluster_17
CHEMBL2004290,P16591,1.599992178,Cluster_-1,Cluster_17
CHEMBL2004311,P16591,3.199999125,Cluster_57,Cluster_17
CHEMBL2004716,P16591,2.900000965,Cluster_76,Cluster_17
CHEMBL2004771,P16591,3.199999125,Cluster_155,Cluster_17
CHEMBL2004872,P16591,3.199999125,Cluster_269,Cluster_17
CHEMBL2004892,P16591,3.199999125,Cluster_524,Cluster_17
CHEMBL2004934,P16591,3.199999125,Cluster_280,Cluster_17
CHEMBL2005375,P16591,3.199999125,Cluster_389,Cluster_17
CHEMBL2005475,P16591,3.199999125,Cluster_588,Cluster_17
CHEMBL2005528,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL2005828,P16591,3.0,Cluster_373,Cluster_17
CHEMBL2005886,P16591,1.499961866,Cluster_435,Cluster_17
CHEMBL2005936,P16591,3.199999125,Cluster_148,Cluster_17
CHEMBL2006237,P16591,3.199999125,Cluster_119,Cluster_17
CHEMBL2006263,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL2006276,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL2006439,P16591,2.600003087,Cluster_151,Cluster_17
CHEMBL2006493,P16591,3.199999125,Cluster_209,Cluster_17
CHEMBL2006785,P16591,3.199999125,Cluster_489,Cluster_17
CHEMBL2007002,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL2007296,P16591,3.199999125,Cluster_269,Cluster_17
CHEMBL2007592,P16591,3.199999125,Cluster_340,Cluster_17
CHEMBL207400,P16591,3.199999125,Cluster_-1,Cluster_17
CHEMBL211378,P16591,3.199999125,Cluster_520,Cluster_17
CHEMBL213505,P16591,3.199999125,Cluster_325,Cluster_17
CHEMBL215152,P16591,4.0,Cluster_234,Cluster_17
CHEMBL220057,P16591,3.100001583,Cluster_519,Cluster_17
CHEMBL220241,P16591,3.199999125,Cluster_133,Cluster_17
CHEMBL223360,P16591,3.350001199,Cluster_-1,Cluster_17
CHEMBL225519,P16591,3.199999125,Cluster_125,Cluster_17
CHEMBL226403,P16591,3.199999125,Cluster_125,Cluster_17
CHEMBL230011,P16591,4.0,Cluster_-1,Cluster_17
CHEMBL231209,P16591,3.199999125,Cluster_324,Cluster_17
CHEMBL234085,P16591,3.199999125,Cluster_89,Cluster_17
CHEMBL244378,P16591,1.499961866,Cluster_27,Cluster_17
CHEMBL246970,P16591,3.199999125,Cluster_101,Cluster_17
CHEMBL24828,P16591,4.0,Cluster_335,Cluster_17
CHEMBL249697,P16591,4.0,Cluster_543,Cluster_17
CHEMBL253969,P16591,3.199999125,Cluster_224,Cluster_17
CHEMBL256835,P16591,3.199999125,Cluster_286,Cluster_17
CHEMBL259084,P16591,3.643452676,Cluster_530,Cluster_17
CHEMBL260135,P16591,3.199999125,Cluster_565,Cluster_17
CHEMBL261849,P16591,4.0,Cluster_-1,Cluster_17
